study_id	pos_id	gene	overall_l2g	l2g_share	rank
GCST004610	1-109928142-G-A	GSTM5	0.012888912111520767	0.014291239723495216	9
GCST004610	1-109928142-G-A	GSTM2	0.012325496412813663	0.013666523785909874	10
GCST004610	1-109928142-G-A	SLC6A17	0.012090370059013367	0.013405815429890607	11
GCST004610	1-109928142-G-A	KCNC4	0.010555543005466461	0.011703997528848485	12
GCST004610	1-109928142-G-A	ATXN7L2	0.00980951078236103	0.010876796191016273	13
GCST004610	1-109928142-G-A	SLC16A4	0.00971235055476427	0.010769064825315245	14
GCST004610	1-109928142-G-A	GSTM4	0.009646006859838963	0.010695502864451804	15
GCST004610	1-109928142-G-A	AMPD2	0.0096328379586339	0.010680901172517824	16
GCST004610	1-109928142-G-A	LAMTOR5	0.009254690259695053	0.010261610593944277	17
GCST004610	1-109928142-G-A	AMIGO1	0.009254690259695053	0.010261610593944277	17
GCST004610	1-109928142-G-A	CYB561D1	0.009254690259695053	0.010261610593944277	17
GCST004610	1-109928142-G-A	GPR61	0.009254690259695053	0.010261610593944277	17
GCST004610	1-109928142-G-A	GNAT2	0.009254690259695053	0.010261610593944277	17
GCST004610	1-109928142-G-A	SYPL2	0.009254690259695053	0.010261610593944277	17
GCST004610	1-109928142-G-A	GNAI3	0.009151107631623745	0.01014675806363386	23
GCST004610	1-109928142-G-A	RBM15	0.009151107631623745	0.01014675806363386	23
GCST004610	16-081575948-G-A	CMIP	0.8938648700714111	0.8065954785817542	1
GCST004610	16-081575948-G-A	PLCG2	0.12436216324567795	0.112220495445353	2
GCST004610	16-081575948-G-A	GAN	0.025992680341005325	0.023454975289051015	3
GCST004610	16-081575948-G-A	BCO1	0.01600990630686283	0.014446834719661154	4
GCST004610	16-081575948-G-A	GCSH	0.013007058762013912	0.011737159763588703	5
GCST004610	16-081575948-G-A	SDR42E1	0.012730119749903679	0.011487258729897596	6
GCST004610	16-081575948-G-A	C16orf46	0.012017016299068928	0.010843776657312728	7
GCST004610	16-081575948-G-A	HSD17B2	0.010210929438471794	0.009214020813381664	8
GCST004610	2-027508073-T-C	GCKR	0.46286654472351074	0.3342659235942026	1
GCST004610	2-027508073-T-C	FNDC4	0.12008506804704666	0.08672120860365098	2
GCST004610	2-027508073-T-C	SNX17	0.0962563306093216	0.0695129333059346	3
GCST004610	2-027508073-T-C	IFT172	0.0895644798874855	0.0646803142981702	4
GCST004610	2-027508073-T-C	ZNF513	0.06530246883630753	0.04715914405001762	5
GCST004610	2-027508073-T-C	EIF2B4	0.04667793959379196	0.03370916469911104	6
GCST004610	2-027508073-T-C	C2orf16	0.04120400547981262	0.029756082189343343	7
GCST004610	2-027508073-T-C	PPM1G	0.03751996532082558	0.02709559808147261	8
GCST004610	2-027508073-T-C	KRTCAP3	0.03138367459177971	0.022664184942265717	9
GCST004610	2-027508073-T-C	ZNF512	0.03110385127365589	0.022462106392968695	10
GCST004610	2-027508073-T-C	ATRAID	0.023827940225601196	0.017207699579186005	11
GCST004610	2-027508073-T-C	CCDC121	0.023503053933382034	0.01697307813641873	12
GCST004610	2-027508073-T-C	NRBP1	0.02283572405576706	0.01649115599184848	13
GCST004610	2-027508073-T-C	GTF3C2	0.021360592916607857	0.01542586821446513	14
GCST004610	2-027508073-T-C	GPN1	0.0165574848651886	0.011957232670953449	15
GCST004610	2-027508073-T-C	MPV17	0.0158311128616333	0.01143267238158015	16
GCST004610	2-027508073-T-C	UCN	0.014462022110819817	0.010443963239556682	17
GCST004610	2-027508073-T-C	SLC4A1AP	0.013612067326903343	0.009830155816881833	18
GCST004610	2-027508073-T-C	CAD	0.013123937882483006	0.009477645916495418	19
GCST004610	2-027508073-T-C	AGBL5	0.012146895751357079	0.008772060485717865	20
GCST004610	2-027508073-T-C	EMILIN1	0.012054437771439552	0.008705290587562345	21
GCST004610	2-027508073-T-C	SLC5A6	0.01194362435489893	0.00862526503927238	22
GCST004610	2-027508073-T-C	TRIM54	0.011673936620354652	0.008430506051617916	23
GCST004610	2-027508073-T-C	SUPT7L	0.011561669409275055	0.008349430624092076	24
GCST004610	2-027508073-T-C	RBKS	0.011378936469554901	0.008217467328055792	25
GCST004610	2-027508073-T-C	SLC30A3	0.01106706541031599	0.007992245028351525	26
GCST004610	2-027508073-T-C	DNAJC5G	0.011046881787478924	0.00797766912649381	27
GCST004610	2-027508073-T-C	MRPL33	0.010287927463650703	0.0074295790324651	28
GCST004610	2-027508073-T-C	KHK	0.00994880124926567	0.007184674019219582	29
GCST004610	2-027508073-T-C	TMEM214	0.00992421992123127	0.007166922249487554	30
GCST004610	2-027508073-T-C	PREB	0.009789097122848034	0.00706934132143153	31
GCST004610	2-027508073-T-C	CGREF1	0.009616021066904068	0.006944351886892229	32
GCST004610	2-027508073-T-C	MAPRE3	0.009584719315171242	0.006921746863754642	33
GCST004610	2-027508073-T-C	BABAM2	0.009432747028768063	0.006811997828629138	34
GCST004610	2-027508073-T-C	TCF23	0.009141920134425163	0.006601972883962566	35
GCST004610	2-027508073-T-C	PRR30	0.009087394922971725	0.006562596695786037	36
GCST004610	2-027508073-T-C	ABHD1	0.009019180200994015	0.0065133344250418385	37
GCST004610	2-027508073-T-C	OST4	0.00894174911081791	0.006457416417642789	38
GCST004610	7-092606850-T-C	CDK6	0.5227551460266113	0.6380546199468701	1
GCST004610	7-092606850-T-C	FAM133B	0.11863238364458084	0.14479807809654932	2
GCST004610	7-092606850-T-C	RBM48	0.028508421033620834	0.034796271038461134	3
GCST004610	7-092606850-T-C	AKAP9	0.02615605667233467	0.03192506649858159	4
GCST004610	7-092606850-T-C	CYP51A1	0.024122001603245735	0.0294423779130684	5
GCST004610	7-092606850-T-C	PEX1	0.022383853793144226	0.027320862230601362	6
GCST004610	7-092606850-T-C	ERVW-1	0.01483704149723053	0.018109516368432742	7
GCST004610	7-092606850-T-C	GATAD1	0.014744211919605732	0.017996212192813582	8
GCST004610	7-092606850-T-C	SAMD9	0.012333817780017853	0.015054178760246251	9
GCST004610	7-092606850-T-C	KRIT1	0.012084366753697395	0.014749708529768302	10
GCST004610	7-092606850-T-C	ANKIB1	0.011896386742591858	0.014520267432047484	11
GCST004610	7-092606850-T-C	LRRD1	0.010841604322195053	0.013232840992559764	12
GCST004611	10-069334748-T-C	HK1	0.830176055431366	0.71054600284086	1
GCST004611	10-069334748-T-C	TACR2	0.11931005865335464	0.10211723732600286	2
GCST004611	10-069334748-T-C	HKDC1	0.06432680040597916	0.05505717805876792	3
GCST004611	10-069334748-T-C	TSPAN15	0.05141012743115425	0.04400182384538303	4
GCST004611	10-069334748-T-C	SUPV3L1	0.02017165906727314	0.017264882101992254	5
GCST004611	10-069334748-T-C	VPS26A	0.014960466884076595	0.012804633276962196	6
GCST004611	10-069334748-T-C	NEUROG3	0.010839181020855904	0.009277233061649546	7
GCST004611	10-069334748-T-C	SRGN	0.010359080508351326	0.008866316006297089	8
GCST004611	10-069334748-T-C	KIFBP	0.008709712885320187	0.007454625601481749	9
GCST004611	10-069334748-T-C	DDX21	0.00833695288747549	0.007135581075016948	10
GCST004611	10-069334748-T-C	FAM241B	0.007516156416386366	0.006433063039399529	11
GCST004611	10-069334748-T-C	DDX50	0.007431323174387217	0.006360454439553553	12
GCST004611	10-069334748-T-C	STOX1	0.007409547921270132	0.006341817044555268	13
GCST004611	10-069334748-T-C	COL13A1	0.0074064345099031925	0.006339152282078074	14
GCST004611	18-063178651-T-C	BCL2	0.8981202244758606	0.8189939092368697	1
GCST004611	18-063178651-T-C	KDSR	0.07866698503494263	0.07173625517591009	2
GCST004611	18-063178651-T-C	VPS4B	0.031258903443813324	0.02850492710466138	3
GCST004611	18-063178651-T-C	SERPINB5	0.01760130561888218	0.016050592897954106	4
GCST004611	18-063178651-T-C	PHLPP1	0.01681739091873169	0.015335742761760836	5
GCST004611	18-063178651-T-C	SERPINB12	0.011944282799959183	0.01089196590476312	6
GCST004611	18-063178651-T-C	SERPINB13	0.01151012908667326	0.010496062063424674	7
GCST004611	18-063178651-T-C	SERPINB11	0.010306665673851967	0.0093986263546750291	8
GCST004611	18-063178651-T-C	SERPINB4	0.010306665673851967	0.0093986263546750291	8
GCST004611	18-063178651-T-C	SERPINB3	0.01008149329572916	0.00919329214530614	10
GCST004611	2-027508073-T-C	GCKR	0.4588524401187897	0.21516532213062842	1
GCST004611	2-027508073-T-C	SNX17	0.21123908460140228	0.09905434015578769	2
GCST004611	2-027508073-T-C	ZNF513	0.19693024456501007	0.09234463152930873	3
GCST004611	2-027508073-T-C	PPM1G	0.14250093698501587	0.06682161263511992	4
GCST004611	2-027508073-T-C	KRTCAP3	0.14217957854270935	0.0666709210691333	5
GCST004611	2-027508073-T-C	FNDC4	0.13636474311351776	0.06394422545009139	6
GCST004611	2-027508073-T-C	C2orf16	0.11218418926000595	0.05260546770513758	7
GCST004611	2-027508073-T-C	IFT172	0.1091073527932167	0.051162675967234686	8
GCST004611	2-027508073-T-C	EIF2B4	0.09405717998743057	0.0441053411973896	9
GCST004611	2-027508073-T-C	NRBP1	0.08988402783870697	0.042148464546264496	10
GCST004611	2-027508073-T-C	GTF3C2	0.03371252864599228	0.0158084962653246	11
GCST004611	2-027508073-T-C	ZNF512	0.03243108093738556	0.015207599146973134	12
GCST004611	2-027508073-T-C	CCDC121	0.029183512553572655	0.013684747710760985	13
GCST004611	2-027508073-T-C	ATRAID	0.027759069576859474	0.013016797177770777	14
GCST004611	2-027508073-T-C	MPV17	0.02108478732407093	0.009887089312339777	15
GCST004611	2-027508073-T-C	UCN	0.019566068425774574	0.009174930865730641	16
GCST004611	2-027508073-T-C	TRIM54	0.01887279376387596	0.008849840154839358	17
GCST004611	2-027508073-T-C	DNAJC5G	0.017158333212137222	0.008045894431461227	18
GCST004611	2-027508073-T-C	SLC30A3	0.017125241458415985	0.008030377029292778	19
GCST004611	2-027508073-T-C	GPN1	0.017062030732631683	0.008000736223259428	20
GCST004611	2-027508073-T-C	CAD	0.01541853602975607	0.007230067842215916	21
GCST004611	2-027508073-T-C	SLC5A6	0.014327633194625378	0.006718521123899795	22
GCST004611	2-027508073-T-C	SLC4A1AP	0.01416096556931734	0.006640367255351408	23
GCST004611	2-027508073-T-C	EMILIN1	0.012313242070376873	0.005773931802256871	24
GCST004611	2-027508073-T-C	AGBL5	0.012106230482459068	0.0056768598220194415	25
GCST004611	2-027508073-T-C	SUPT7L	0.012067352421581745	0.005658629101724442	26
GCST004611	2-027508073-T-C	RBKS	0.011812664568424225	0.005539200742678974	27
GCST004611	2-027508073-T-C	TCF23	0.011400396935641766	0.005345879992355177	28
GCST004611	2-027508073-T-C	BABAM2	0.011179201304912567	0.005242156823470177	29
GCST004611	2-027508073-T-C	MRPL33	0.010968160815536976	0.005143195608689781	30
GCST004611	2-027508073-T-C	PREB	0.010495892725884914	0.0049217394132826135	31
GCST004611	2-027508073-T-C	KHK	0.01030727382749319	0.004833292142474	32
GCST004611	2-027508073-T-C	CGREF1	0.010243166238069534	0.004803230778681779	33
GCST004611	2-027508073-T-C	PRR30	0.00989833939820528	0.004641534399646569	34
GCST004611	2-027508073-T-C	TMEM214	0.009849791415035725	0.004618769254418693	35
GCST004611	2-027508073-T-C	MAPRE3	0.009805320762097836	0.00459791605297933	36
GCST004611	2-027508073-T-C	ABHD1	0.009775088168680668	0.004583739369730647	37
GCST004611	2-027508073-T-C	OST4	0.009173106402158737	0.004301457770275878	38
GCST004611	5-053987800-T-A	ARL15	0.6661131978034973	0.9128673420294736	1
GCST004611	5-053987800-T-A	HSPB3	0.043738581240177155	0.059941046855881835	2
GCST004611	5-053987800-T-A	NDUFS4	0.01984153687953949	0.027191611114644534	3
GCST004612	10-069334748-T-C	HK1	0.8169478178024292	0.701335987905969	1
GCST004612	10-069334748-T-C	TACR2	0.11931005865335464	0.10242568255810668	2
GCST004612	10-069334748-T-C	HKDC1	0.0645599514245987	0.05542363456374687	3
GCST004612	10-069334748-T-C	TSPAN15	0.05161595344543457	0.04431142958278518	4
GCST004612	10-069334748-T-C	SUPV3L1	0.019913222640752792	0.017095167364191886	5
GCST004612	10-069334748-T-C	VPS26A	0.016242269426584244	0.013943715652207358	6
GCST004612	10-069334748-T-C	DDX50	0.015909459441900253	0.013658003867063983	7
GCST004612	10-069334748-T-C	NEUROG3	0.010839181020855904	0.009305254954719826	8
GCST004612	10-069334748-T-C	SRGN	0.010128393769264221	0.008695056030843664	9
GCST004612	10-069334748-T-C	KIFBP	0.00870974175632	0.007477167091903324	10
GCST004612	10-069334748-T-C	DDX21	0.00833695288747549	0.0071571341058128445	11
GCST004612	10-069334748-T-C	FAM241B	0.007516156416386366	0.006452494113665585	12
GCST004612	10-069334748-T-C	STOX1	0.007409547921270132	0.006360972510189567	13
GCST004612	10-069334748-T-C	COL13A1	0.0074064345099031925	0.006358299698794264	14
GCST004612	18-063178651-T-C	BCL2	0.9078542590141296	0.7970142362535432	1
GCST004612	18-063178651-T-C	KDSR	0.09304412454366684	0.08168435751084141	2
GCST004612	18-063178651-T-C	VPS4B	0.042216334491968155	0.03706213773681975	3
GCST004612	18-063178651-T-C	SERPINB5	0.024796027690172195	0.021768678039871064	4
GCST004612	18-063178651-T-C	PHLPP1	0.01681739091873169	0.014764153877986706	5
GCST004612	18-063178651-T-C	SERPINB12	0.012079968117177486	0.010605123528675894	6
GCST004612	18-063178651-T-C	SERPINB13	0.011566133238375187	0.010154022804718535	7
GCST004612	18-063178651-T-C	SERPINB11	0.010306665673851967	0.009048323768713945	8
GCST004612	18-063178651-T-C	SERPINB4	0.010306665673851967	0.009048323768713945	8
GCST004612	18-063178651-T-C	SERPINB3	0.01008149329572916	0.008850642710115585	10
GCST004612	2-027508073-T-C	GCKR	0.4609604477882385	0.2506679509849167	1
GCST004612	2-027508073-T-C	SNX17	0.1515687108039856	0.08242229534650734	2
GCST004612	2-027508073-T-C	FNDC4	0.13897331058979034	0.07557298066305379	3
GCST004612	2-027508073-T-C	KRTCAP3	0.11717671900987625	0.06372010483388475	4
GCST004612	2-027508073-T-C	ZNF513	0.10723640024662018	0.05831460996230089	5
GCST004612	2-027508073-T-C	PPM1G	0.10674489289522171	0.05804733076023435	6
GCST004612	2-027508073-T-C	IFT172	0.10670623183250427	0.058026307070629786	7
GCST004612	2-027508073-T-C	C2orf16	0.07814574241638184	0.04249525794175813	8
GCST004612	2-027508073-T-C	EIF2B4	0.07737910747528076	0.04207836575336905	9
GCST004612	2-027508073-T-C	NRBP1	0.07246464490890503	0.03940590596291127	10
GCST004612	2-027508073-T-C	ZNF512	0.03322705253958702	0.018068702460981436	11
GCST004612	2-027508073-T-C	GTF3C2	0.028498075902462006	0.015497108977047142	12
GCST004612	2-027508073-T-C	CCDC121	0.028468836098909378	0.015481208520340049	13
GCST004612	2-027508073-T-C	ATRAID	0.026200540363788605	0.014247720816831582	14
GCST004612	2-027508073-T-C	MPV17	0.021072138100862503	0.011458921705666503	15
GCST004612	2-027508073-T-C	UCN	0.018046751618385315	0.009813731897866747	16
GCST004612	2-027508073-T-C	GPN1	0.01782633364200592	0.00969386972148183	17
GCST004612	2-027508073-T-C	TRIM54	0.017743902280926704	0.00964904396587141	18
GCST004612	2-027508073-T-C	DNAJC5G	0.016629155725240707	0.009042850449004491	19
GCST004612	2-027508073-T-C	SLC30A3	0.016232648864388466	0.00882723203133289	20
GCST004612	2-027508073-T-C	CAD	0.014629652723670006	0.007955530869207982	21
GCST004612	2-027508073-T-C	SLC4A1AP	0.01397030521184206	0.00759698104010672	22
GCST004612	2-027508073-T-C	SLC5A6	0.013716131448745728	0.00745876263829982	23
GCST004612	2-027508073-T-C	SUPT7L	0.012256603688001633	0.006665078852745625	24
GCST004612	2-027508073-T-C	AGBL5	0.012049078941345215	0.006552227949218809	25
GCST004612	2-027508073-T-C	EMILIN1	0.011860048398375511	0.006449434099752684	26
GCST004612	2-027508073-T-C	RBKS	0.011520403437316418	0.006264736894472836	27
GCST004612	2-027508073-T-C	MRPL33	0.010666565969586372	0.00580042441487293	28
GCST004612	2-027508073-T-C	BABAM2	0.010349361225962639	0.005627930085894438	29
GCST004612	2-027508073-T-C	PREB	0.010047681629657745	0.005463878253199143	30
GCST004612	2-027508073-T-C	KHK	0.010008443146944046	0.0054425405655324595	31
GCST004612	2-027508073-T-C	TMEM214	0.009890972636640072	0.005378660698484567	32
GCST004612	2-027508073-T-C	CGREF1	0.00977300200611353	0.005314508868598997	33
GCST004612	2-027508073-T-C	MAPRE3	0.009615498594939709	0.005228859313324758	34
GCST004612	2-027508073-T-C	TCF23	0.00961008295416832	0.005225914315371142	35
GCST004612	2-027508073-T-C	PRR30	0.009415129199624062	0.005119899453525825	36
GCST004612	2-027508073-T-C	ABHD1	0.009252522140741348	0.005031474560541214	37
GCST004612	2-027508073-T-C	OST4	0.008995408192276955	0.004891657300859926	38
GCST004613	2-027508073-T-C	GCKR	0.4720517694950104	0.3327417824410374	1
GCST004613	2-027508073-T-C	FNDC4	0.125085711479187	0.08817092803193054	2
GCST004613	2-027508073-T-C	SNX17	0.09524845331907272	0.0671391194360838	3
GCST004613	2-027508073-T-C	IFT172	0.0947195366024971	0.06676629445711062	4
GCST004613	2-027508073-T-C	ZNF513	0.067756548523902893	0.04776051311493792	5
GCST004613	2-027508073-T-C	EIF2B4	0.046698275953531265	0.032916871796337316	6
GCST004613	2-027508073-T-C	C2orf16	0.04352544993162155	0.030680397210011878	7
GCST004613	2-027508073-T-C	PPM1G	0.038538530468940735	0.027165197017716327	8
GCST004613	2-027508073-T-C	KRTCAP3	0.0331355445086956	0.023356718170493472	9
GCST004613	2-027508073-T-C	ZNF512	0.032329536974430084	0.022788576282371076	10
GCST004613	2-027508073-T-C	CCDC121	0.02516123466193676	0.01773575402288275	11
GCST004613	2-027508073-T-C	NRBP1	0.02464173547923565	0.01736956731371407	12
GCST004613	2-027508073-T-C	ATRAID	0.023827940225601196	0.016795935986103412	13
GCST004613	2-027508073-T-C	GTF3C2	0.021321380510926247	0.015029101920110876	14
GCST004613	2-027508073-T-C	GPN1	0.016829144209623337	0.01186259601835159	15
GCST004613	2-027508073-T-C	MPV17	0.016615228727459908	0.011711810398157987	16
GCST004613	2-027508073-T-C	UCN	0.014474941417574883	0.01020315592327077	17
GCST004613	2-027508073-T-C	SLC4A1AP	0.013854816555976868	0.009766039773902526	18
GCST004613	2-027508073-T-C	CAD	0.013123937882483006	0.009250855024512323	19
GCST004613	2-027508073-T-C	AGBL5	0.012146895751357079	0.008562153570054017	20
GCST004613	2-027508073-T-C	EMILIN1	0.012054437771439552	0.008496981410925015	21
GCST004613	2-027508073-T-C	SUPT7L	0.011919058859348297	0.008401554969536262	22
GCST004613	2-027508073-T-C	SLC5A6	0.011883720755577087	0.00837664570238216	23
GCST004613	2-027508073-T-C	TRIM54	0.011673936620354652	0.008228772202921624	24
GCST004613	2-027508073-T-C	RBKS	0.011378936469554901	0.008020831289783025	25
GCST004613	2-027508073-T-C	SLC30A3	0.01106706541031599	0.007800998341685102	26
GCST004613	2-027508073-T-C	DNAJC5G	0.011046881787478924	0.007786771227048697	27
GCST004613	2-027508073-T-C	TCF23	0.010692516341805458	0.007536984661996646	28
GCST004613	2-027508073-T-C	MRPL33	0.010287927463650703	0.007251796398393588	29
GCST004613	2-027508073-T-C	KHK	0.00994880124926567	0.00701275172503568	30
GCST004613	2-027508073-T-C	TMEM214	0.00992421992123127	0.006995424737968808	31
GCST004613	2-027508073-T-C	PREB	0.009826510213315487	0.006926550719323625	32
GCST004613	2-027508073-T-C	CGREF1	0.009652778506278992	0.006804090002932944	33
GCST004613	2-027508073-T-C	MAPRE3	0.009584719315171242	0.006756116161875396	34
GCST004613	2-027508073-T-C	BABAM2	0.009487868286669254	0.006687847412688259	35
GCST004613	2-027508073-T-C	PRR30	0.009141920134425163	0.006443994063863774	36
GCST004613	2-027508073-T-C	ABHD1	0.00907329935580492	0.006395624368702971	37
GCST004613	2-027508073-T-C	OST4	0.00894174911081791	0.0063028966938456985	38
GCST004613	20-044413724-C-T	HNF4A	0.9203159213066101	0.7373239288563064	1
GCST004613	20-044413724-C-T	R3HDML	0.06885027885437012	0.05516036062451616	2
GCST004613	20-044413724-C-T	TTPAL	0.06683555245399475	0.05354623448510715	3
GCST004613	20-044413724-C-T	FITM2	0.042552996426820755	0.03409192624363924	4
GCST004613	20-044413724-C-T	GDAP1L1	0.028590822592377663	0.022905936054128474	5
GCST004613	20-044413724-C-T	PKIG	0.024815065786242485	0.01988093585772523	6
GCST004613	20-044413724-C-T	SERINC3	0.02187652699649334	0.017526684545329803	7
GCST004613	20-044413724-C-T	OSER1	0.017613323405385017	0.014111159562509181	8
GCST004613	20-044413724-C-T	ADA	0.015311292372643948	0.012266855312073093	9
GCST004613	20-044413724-C-T	JPH2	0.009871075861155987	0.007908350021428565	10
GCST004613	20-044413724-C-T	CCN5	0.00555379455909133	0.0044494999266732616	11
GCST004613	20-044413724-C-T	KCNK15	0.005248230881989002	0.004204693327438293	12
GCST004613	20-044413724-C-T	YWHAB	0.00524323433637619	0.004200690275272557	13
GCST004613	20-044413724-C-T	PABPC1L	0.0052388194017112255	0.004197153188824901	14
GCST004613	20-044413724-C-T	RIMS4	0.0051554422825574875	0.00413035444760148	15
GCST004613	20-044413724-C-T	TOX2	0.00511160958558321	0.004095237271426197	16
GCST004613	7-092606850-T-C	CDK6	0.6014009118080139	0.5875313140990125	1
GCST004613	7-092606850-T-C	FAM133B	0.2280757576227188	0.22281584041392571	2
GCST004613	7-092606850-T-C	RBM48	0.035704612731933594	0.0348811876169652	3
GCST004613	7-092606850-T-C	PEX1	0.0268463846296072	0.02622724929501922	4
GCST004613	7-092606850-T-C	AKAP9	0.02500140853226185	0.024424822312167183	5
GCST004613	7-092606850-T-C	CYP51A1	0.024122001603245735	0.023565696397177625	6
GCST004613	7-092606850-T-C	GATAD1	0.01715109683573246	0.016755555677232064	7
GCST004613	7-092606850-T-C	ERVW-1	0.016609160229563713	0.016226117294068573	8
GCST004613	7-092606850-T-C	SAMD9	0.0128406323492527	0.012544499766949303	9
GCST004613	7-092606850-T-C	KRIT1	0.01239236630499363	0.012106571701197427	10
GCST004613	7-092606850-T-C	ANKIB1	0.01227022334933281	0.01198724562463463	11
GCST004613	7-092606850-T-C	LRRD1	0.011192011646926403	0.010933899801650581	12
GCST004614	2-027508073-T-C	GCKR	0.4720517694950104	0.33278967585340313	1
GCST004614	2-027508073-T-C	FNDC4	0.13044193387031555	0.09195967835653289	2
GCST004614	2-027508073-T-C	SNX17	0.09533743560314178	0.06721151437480123	3
GCST004614	2-027508073-T-C	IFT172	0.09235823899507523	0.06511122381861362	4
GCST004614	2-027508073-T-C	ZNF513	0.06597704440355301	0.046512862867376825	5
GCST004614	2-027508073-T-C	EIF2B4	0.046698275953531265	0.03292160970842989	6
GCST004614	2-027508073-T-C	C2orf16	0.04247407242655754	0.029943607266061652	7
GCST004614	2-027508073-T-C	PPM1G	0.038538530468940735	0.027169107058629193	8
GCST004614	2-027508073-T-C	KRTCAP3	0.033301208168268204	0.023476870521426607	9
GCST004614	2-027508073-T-C	ZNF512	0.032329536974430084	0.022791856371433265	10
GCST004614	2-027508073-T-C	CCDC121	0.02516123466193676	0.017738306830572856	11
GCST004614	2-027508073-T-C	NRBP1	0.024404151365160942	0.017204574046989437	12
GCST004614	2-027508073-T-C	ATRAID	0.023827940225601196	0.016798353520451968	13
GCST004614	2-027508073-T-C	GTF3C2	0.021321380510926247	0.015031265144009195	14
GCST004614	2-027508073-T-C	GPN1	0.016829144209623337	0.011864303469092122	15
GCST004614	2-027508073-T-C	MPV17	0.016615228727459908	0.01171349614546881	16
GCST004614	2-027508073-T-C	UCN	0.014462022110819817	0.010195516596819679	17
GCST004614	2-027508073-T-C	SLC4A1AP	0.013612067326903343	0.009596310756891983	18
GCST004614	2-027508073-T-C	CAD	0.013123937882483006	0.009252186552555402	19
GCST004614	2-027508073-T-C	AGBL5	0.012146895751357079	0.008563385969389804	20
GCST004614	2-027508073-T-C	EMILIN1	0.012054437771439552	0.008498204429662223	21
GCST004614	2-027508073-T-C	SLC5A6	0.011883720755577087	0.00837785140051818	22
GCST004614	2-027508073-T-C	SUPT7L	0.011789454147219658	0.008311394803877036	23
GCST004614	2-027508073-T-C	TRIM54	0.011673936620354652	0.008229956616785994	24
GCST004614	2-027508073-T-C	RBKS	0.011378936469554901	0.008021985773532133	25
GCST004614	2-027508073-T-C	SLC30A3	0.01106706541031599	0.007802121183630895	26
GCST004614	2-027508073-T-C	DNAJC5G	0.011046881787478924	0.007787892021205171	27
GCST004614	2-027508073-T-C	TCF23	0.010692516341805458	0.00753806950295579	28
GCST004614	2-027508073-T-C	MRPL33	0.010287927463650703	0.007252840190588102	29
GCST004614	2-027508073-T-C	KHK	0.00994880124926567	0.0070137611101742745	30
GCST004614	2-027508073-T-C	TMEM214	0.00992421992123127	0.006996431629135859	31
GCST004614	2-027508073-T-C	PREB	0.009826510213315487	0.0069275476970624555	32
GCST004614	2-027508073-T-C	CGREF1	0.009652778506278992	0.006805069354206154	33
GCST004614	2-027508073-T-C	MAPRE3	0.009584719315171242	0.006757088608001511	34
GCST004614	2-027508073-T-C	BABAM2	0.009487868286669254	0.00668881003250602	35
GCST004614	2-027508073-T-C	PRR30	0.009141920134425163	0.006444921584485677	36
GCST004614	2-027508073-T-C	ABHD1	0.00907329935580492	0.006396544927200251	37
GCST004614	2-027508073-T-C	OST4	0.00894174911081791	0.0063038039055227	38
GCST004614	20-044413724-C-T	HNF4A	0.9203159213066101	0.7372090603651187	1
GCST004614	20-044413724-C-T	R3HDML	0.06885027885437012	0.055151767132361175	2
GCST004614	20-044413724-C-T	TTPAL	0.06683555245399475	0.053537892459406676	3
GCST004614	20-044413724-C-T	FITM2	0.042552996426820755	0.0340866150256304	4
GCST004614	20-044413724-C-T	GDAP1L1	0.028590822592377663	0.02290236751361215	5
GCST004614	20-044413724-C-T	PKIG	0.024815065786242485	0.01987783858525651	6
GCST004614	20-044413724-C-T	SERINC3	0.02187652699649334	0.017523954044215632	7
GCST004614	20-044413724-C-T	OSER1	0.01780780963599682	0.014264752249722738	8
GCST004614	20-044413724-C-T	ADA	0.015311292372643948	0.012264944245435798	9
GCST004614	20-044413724-C-T	JPH2	0.009871075861155987	0.007907117971037695	10
GCST004614	20-044413724-C-T	CCN5	0.00555379455909133	0.004448806734274217	11
GCST004614	20-044413724-C-T	KCNK15	0.005248230881989002	0.004204038273723736	12
GCST004614	20-044413724-C-T	YWHAB	0.00524323433637619	0.004200035845197819	13
GCST004614	20-044413724-C-T	PABPC1L	0.0052388194017112255	0.004196499309796681	14
GCST004614	20-044413724-C-T	RIMS4	0.0051554422825574875	0.004129710975221298	15
GCST004614	20-044413724-C-T	TOX2	0.00511160958558321	0.004094599269988818	16
GCST004614	7-092606850-T-C	CDK6	0.6014009118080139	0.5875313140990125	1
GCST004614	7-092606850-T-C	FAM133B	0.2280757576227188	0.22281584041392571	2
GCST004614	7-092606850-T-C	RBM48	0.035704612731933594	0.0348811876169652	3
GCST004614	7-092606850-T-C	PEX1	0.0268463846296072	0.02622724929501922	4
GCST004614	7-092606850-T-C	AKAP9	0.02500140853226185	0.024424822312167183	5
GCST004614	7-092606850-T-C	CYP51A1	0.024122001603245735	0.023565696397177625	6
GCST004614	7-092606850-T-C	GATAD1	0.01715109683573246	0.016755555677232064	7
GCST004614	7-092606850-T-C	ERVW-1	0.016609160229563713	0.016226117294068573	8
GCST004614	7-092606850-T-C	SAMD9	0.0128406323492527	0.012544499766949303	9
GCST004614	7-092606850-T-C	KRIT1	0.01239236630499363	0.012106571701197427	10
GCST004614	7-092606850-T-C	ANKIB1	0.01227022334933281	0.01198724562463463	11
